,week,future_return,volume,inventory,amount,BASIS,index_turnover_rate,short_balance_ratio,pli,t_spread,RSI,index_trading_volume,CCt+1
792,410,-0.03294369272171398,11.619221939075047,12.253624734974002,11.619221939075047,-22.2761543189252,0.41486861379073425,0.011136219057147833,0.5877200540813108,0.5385399817341378,35.44347798165106,8.907578038905669,1.0
793,275,0.008750425433075611,15.070636660856104,12.53802615988055,15.070636660856104,-281.3258408058128,1.4292445107422636,0.0035417092611736813,0.640503659707676,1.0905715873644073,64.29389171304015,9.554346738775633,1.0
794,271,0.01681816181927341,16.16951225518155,13.048484478405019,16.16951225518155,-107.42990118066353,1.6342220278091273,0.0025014970563359672,0.5633198878943154,1.2017534627683186,38.78014152935962,10.086583762203325,1.0
795,267,-0.06995094914266066,16.038137452345453,13.536051726655181,16.038137452345453,-43.20063331776042,1.7806438719541793,0.004112236864100986,0.33174047257106554,1.8068838601543815,29.10813190007574,10.227264985785101,1.0
796,273,-0.021914366270249327,16.16549026740261,13.062904013778379,16.16549026740261,-143.9383808214914,1.3399761170888869,0.0027634047063221107,0.5246111141150185,1.1817418980156187,34.58326971617565,9.936425329934906,1.0
797,522,-0.04062627800331814,12.81416306915655,13.17008838525096,12.81416306915655,-7.9073929872046165,0.4949865258667042,0.05221897714056634,0.5074640428660787,0.8266564092997767,38.009216850810205,9.20078528654269,1.0
798,634,-0.010591660589254735,13.272825156566133,13.780960327873691,13.272825156566133,-4.246566469429174,0.4025775375209749,0.12024626982585647,0.32055114966565684,0.9928858301452516,21.384017189293914,9.300520455293476,1.0
799,412,-0.035888150588577215,11.59992965504231,12.22824244782603,11.59992965504231,-25.39054999919565,0.4115640391944944,0.012041239014085223,0.5747609380176251,0.5223093368201746,32.38780900064707,8.853387514025295,1.0
800,408,0.008967890543299042,11.648151263023982,12.229675738697765,11.648151263023982,-9.183370299235929,0.3771469010649939,0.011473143351740066,0.4,0.6265621991530543,52.35457048847739,8.788174431297055,1.0
801,418,-0.047598546701493404,11.523202359845204,12.127294616274552,11.523202359845204,-37.77680537026497,0.39842142372624384,0.015640591650474454,0.5232212695146817,0.4577584790036631,20.23511544024379,8.637866511311113,1.0
802,410,0.012782956529211204,11.483341635920617,12.162364931835846,11.483341635920617,-8.069369306148456,0.3545191442026444,0.012385151797171349,0.46025525603525896,0.6101449734336672,68.47220141564098,8.622653632474316,1.0
803,416,-0.04415223888553804,11.545782798165583,12.157003030706058,11.545782798165583,-34.131595739084936,0.4022892261450169,0.014581321152400864,0.5383891221373212,0.4767554560208878,23.81158906233876,8.70129320576231,1.0
804,179,-0.03870905728532959,15.127401499535553,12.967351903067321,15.127401499535553,-8.159407521061084,1.0628066573376151,0.0035368472419418707,0.2912894277772023,1.1111524779223174,36.440025734913796,9.109689698446548,1.0
805,431,-0.03399398720697723,12.053756766300932,12.415251143527005,12.053756766300932,-11.863055996102513,0.40001496825358696,0.01866457390131425,0.4187055778070906,0.7295457726787379,35.80074190828245,8.855712965913444,1.0
806,274,-0.07853021620538615,16.214700624637146,13.116183388046922,16.214700624637146,-127.94666933167474,1.2230899791419385,0.002954265720529568,0.4,1.229302428387509,22.750327135356763,9.8317554472011,1.0
807,407,0.0030062309208530886,11.69971431724465,12.202811368681092,11.69971431724465,-12.935666676368271,0.40563657256991714,0.010845807531966808,0.42337960814167286,0.629725472185594,39.711286892324864,8.881088969643326,1.0
808,432,-0.05255375569287149,11.61608631696659,12.194641547661574,11.61608631696659,-40.97636224812832,0.40462382709188477,0.021470374830939234,0.5060167876386525,0.4587123080890628,16.297110806934747,8.602121243868098,1.0
809,616,-0.027462444472189686,13.536375932708298,13.906140105972556,13.536375932708298,-2.37463992481394,0.5224412819498583,0.09347221210810966,0.47445838938571644,0.8335680337844273,48.40858947518167,9.461180910818285,1.0
810,549,-0.04253580957949677,13.03309494211199,13.3874168456892,13.03309494211199,-6.7685009132352985,0.5223301984633836,0.061879770744569976,0.5330188770685828,0.8546159534007364,38.64506843926629,9.300136553328265,1.0
811,275,-0.07121888337326672,16.17136489581413,13.199308823693753,16.17136489581413,-98.22284409783695,1.2897663431820099,0.00309425010483679,0.4278544145326775,1.2979894623422543,20.300365025988647,9.807359345740092,1.0
812,275,0.06480868402081995,15.226984860718087,13.022652092999193,15.226984860718087,-59.344822782978255,1.0831918389570392,0.0032646775741843287,0.4,1.2540595360043645,78.07209898906024,9.673995952938832,1.0
813,495,-0.02744263738665266,12.44361011909579,12.944367319591361,12.44361011909579,-30.169788965307735,0.3696270494447246,0.04924748956557647,0.2759854488142973,0.5342042389327027,60.746453046868666,8.876143516876299,1.0
814,271,0.023454477356353913,16.131282607056008,13.011982504579374,16.131282607056008,-137.4963173150726,1.6319006504657014,0.0024197732126246493,0.6,1.1617177981541182,45.16215655357593,10.12736788080581,1.0
815,274,0.04152870908399928,16.130003624994522,13.211617284506625,16.130003624994522,-60.437894110902114,1.2718890230778706,0.0027588973990705984,0.3787785166101916,1.3508635871408323,81.07346365089681,9.867471248182206,1.0
816,270,-0.04607971919347226,15.11227172337545,13.194878420335383,15.11227172337545,-76.60450868575903,1.5932288765714744,0.004214552086747654,0.47885972112245306,1.6250867718162079,36.43545315129093,9.891099294831315,1.0
817,420,-0.0340332953748824,11.775096367590123,12.359031030268113,11.775096367590123,-43.406571820552855,0.31959428604899914,0.018416577249068665,0.2606699518931005,0.41067182019167237,61.26467020963285,8.615240385005855,1.0
818,406,-0.028782410559482774,11.624487428202409,12.273874050674417,11.624487428202409,-11.963619727918637,0.48408507837265624,0.010230893505981926,0.5376555864408903,0.5118125830821774,35.85540139046683,9.057698321747575,1.0
819,409,-0.030760534918803074,11.701116434339244,12.27233293898644,11.701116434339244,-17.677924404350573,0.4085574126870503,0.010605257792274824,0.5503021720371069,0.5924755749336125,37.59261882447535,8.915209705711154,1.0
820,470,-0.043318584546506084,12.002250066993382,12.541206736406759,12.002250066993382,-32.64971156508076,0.4149046993998908,0.03772843020292003,0.4743946292572677,0.5180236609382272,24.60525948983389,8.76134989029719,1.0
821,278,0.0819733769588579,12.022879789852498,12.447250020286148,12.022879789852498,-65.15215700709498,0.7450749267336252,0.00518548590060644,0.4067064869471559,1.0673381413680783,56.69965012682586,9.190205672577218,1.0
822,408,-0.027018645376491186,11.628314925597476,12.259899459057307,11.628314925597476,-29.48089960053192,0.41197845558819846,0.010695269690169169,0.5139779369742633,0.5579372303433019,28.55672252130796,8.923412036749015,1.0
823,222,-0.06439490035990335,15.505837099744468,13.106860881255251,15.505837099744468,-61.25362028307579,1.4556348887273283,0.003631383122553242,0.47624586857406903,1.4141574270330486,34.67301297996968,9.508758025203694,1.0
824,407,-0.019135797734855145,11.627454661754857,12.230991056708316,11.627454661754857,-39.135875374069855,0.404,0.011207084222979953,0.4,0.5726874287877262,18.589645977431882,8.875667069041132,1.0
825,408,-0.01730865058029916,11.661601499286391,12.248676622132551,11.661601499286391,-16.849991181500513,0.4132108555179773,0.010498334055603284,0.5315836502568185,0.5832842973097735,38.870576370073366,8.92877628827261,1.0
826,271,0.017323762834819414,16.16901262535822,13.047813455584576,16.16901262535822,-107.46861921935565,1.6373148503022166,0.0024975554310674025,0.5642514609344026,1.2013980676535254,38.91526479308054,10.088757480365551,1.0
827,596,-0.046123213747308725,13.406994181541721,13.781868408873386,13.406994181541721,-8.643301658992646,0.5616955328090795,0.07975261263062033,0.555747305217917,0.8678446679112353,43.08322285886773,9.449164855295548,1.0
828,275,-0.05952254325525,16.23452754859077,13.140687418887842,16.23452754859077,-111.31209166645164,1.1531119878896618,0.003086773551409232,0.4307095416530964,1.2437732767839644,19.894612290083685,9.76240666588145,1.0
829,406,0.02412073095174594,10.708054298123258,11.37265438724805,10.708054298123258,-27.38168244429687,0.38314355440312564,0.016104048270984654,0.8980090701344141,0.5574158896429402,95.5842550999518,7.972943568762664,1.0
830,407,-0.0038690831434075434,11.590897088716138,12.266306339568573,11.590897088716138,-2.059538936488419,0.46124044135690284,0.011274232891269177,0.4,0.5359952964608758,51.21399274118531,8.931558878476322,1.0
831,460,-0.051793486292172536,11.91802177572112,12.461931962191551,11.91802177572112,-35.33560261603566,0.43334498379541997,0.03143927380491576,0.5202704634220446,0.5298702210187023,19.939207246535922,8.747477435359068,1.0
832,268,-0.03969971099041535,15.454178452305248,13.459955634241156,15.454178452305248,-21.716188474684277,1.5872852149760655,0.004410620014940703,0.22998348546975478,1.71612542570486,32.126832084009095,10.159293321846471,1.0
833,272,-0.055219942270100776,16.180157229055677,13.071435290450442,16.180157229055677,-136.2607898691399,1.4060801334356192,0.0027043454106016524,0.4458502790465283,1.203652836230303,31.198546908377615,9.968375348973948,1.0
834,410,-0.0007500174142260653,11.601531921410713,12.269858949304147,11.601531921410713,-9.877959740572797,0.3688868253492715,0.011544603691162756,0.45554948632138675,0.5967495773057088,57.56070280744051,8.775282297752318,1.0
835,214,-0.04386627700120762,15.525036086334548,13.261568639993904,15.525036086334548,-10.43793914918144,1.3388526126263471,0.0038403223655327,0.2559926926907852,1.4634472039064252,42.71606155916358,9.612384710586216,1.0
836,407,-0.012005854624279362,11.64908643496263,12.22075498360073,11.64908643496263,-31.867663136571235,0.404,0.011130172616064582,0.4,0.5907122060842748,24.314595891420133,8.87435513456532,1.0
837,407,-0.05586226884311976,11.74691500293021,12.222371048994242,11.74691500293021,-32.89851580591632,0.6294833937855147,0.012225013864137768,0.29181546665987,0.5098611853302629,6.334174259517253,9.134314903878913,1.0
838,273,-0.13827405698977746,15.806241010796025,13.248937406596552,15.806241010796025,-133.8573768137815,1.912054469672046,0.0031437759445623508,0.5085448886695192,1.3676805155753,49.39680634283313,10.050324672697684,1.0
839,417,-0.04715352234509935,11.52611818906513,12.131130886485431,11.52611818906513,-37.306096670790424,0.3989208760021273,0.015503807243269163,0.5251799058906953,0.46021157313280125,20.69694820644779,8.646056848734156,1.0
840,142,-0.0288582711520328,14.712499692351612,12.674880840971925,14.712499692351612,-5.487231809866534,0.7683956383338322,0.0032248570359646686,0.33086080129921613,0.7989976550312636,40.2215699646045,8.578029491455165,1.0
841,582,-0.04850944861856585,13.222253434441052,13.616511891757847,13.222253434441052,-10.969940756539796,0.5574080600645127,0.07450064095295615,0.5818402283198574,0.8372418798298082,35.67150149323717,9.375353828265949,1.0
842,270,-0.05582492260665382,15.683018795833146,13.383577902520898,15.683018795833146,-80.97965698545725,2.390056147696393,0.0025101258179819237,0.5816901122667256,1.4889947595681934,55.33487019748931,10.37935163759885,1.0
843,272,-0.04472041975126947,16.15621651078802,13.050431782257705,16.15621651078802,-155.1102946414903,1.3803223425839695,0.002682921367541911,0.4833216410467759,1.1765344687919221,35.28281838621722,9.977905706696196,1.0
844,154,-0.044767606189345964,15.022555887183763,12.771815642401423,15.022555887183763,-31.939418199086123,1.0010848708357878,0.0028263056038701074,0.31982971664727206,1.0111807581411163,73.00186206638215,8.798974907813738,1.0
845,409,-0.011344890402580778,11.614493305934088,12.272675917540079,11.614493305934088,-13.281971808682963,0.38658360535219893,0.011088439778702884,0.5075988392711734,0.581316944156097,50.63461447590973,8.841454900921027,1.0
846,270,-0.06077380619860197,15.665395674882028,13.39240454215259,15.665395674882028,-81.9520064538761,2.441781408362938,0.0025002630301220515,0.5894566679223631,1.4969205296147714,54.130797400180896,10.403760537208813,1.0
847,638,-0.0027627419995498404,13.202033511427668,13.743649644496703,13.202033511427668,-4.344708019734039,0.36201828445380596,0.12724792471893273,0.26134056124643207,1.0066552524821422,17.37355797187628,9.24542584829659,1.0
848,274,-0.07812176557694665,16.217282541635498,13.11922423918123,16.217282541635498,-126.28416183628033,1.2151082647235274,0.002968772866566669,0.4,1.2314187229533047,22.283961564518336,9.824067829806747,1.0
849,416,-0.033649062897682006,11.847152675295813,12.314182693772269,11.847152675295813,-29.99825496452098,0.34145931695298837,0.01568358705418891,0.3011777357768932,0.5489780497321447,50.172642500234346,8.66974030652202,1.0
850,414,-0.031930532193486946,11.700522923966997,12.31493825442541,11.700522923966997,-30.354714098784857,0.3729286913104191,0.014005933200553312,0.4445816941738591,0.4883101621954946,48.839306316074584,8.80151413889684,1.0
851,401,-0.026324065222636677,11.600549496897512,12.265819689270337,11.600549496897512,3.700203014055976,0.6318834591173674,0.01012328143474246,0.3963779632358319,0.42113685425275454,29.86902448964528,9.277959471767565,1.0
852,410,-0.03305903954452395,11.618466179010362,12.252630403823566,11.618466179010362,-22.398158322016947,0.41473915967807584,0.011171672502682632,0.5872123908944151,0.5379041589757102,35.32377455084826,8.905455167683193,1.0
853,401,-0.023290014270309183,11.59520247285281,12.265571027179327,11.59520247285281,3.575012529621353,0.6109931190954114,0.010254871227382077,0.4,0.4320348482508354,32.71905424854309,9.2370120097247,1.0
854,406,-0.002812201266815563,11.16395217191119,11.82051257070122,11.16395217191119,-21.53674306894243,0.40799806322255183,0.012572516362621161,0.7739467265643164,0.5663919802946614,65.15332468250728,8.493248505611714,1.0
855,407,-0.055873903126954796,11.747920807603094,12.222918413457506,11.747920807603094,-32.85778654333232,0.6304062563539587,0.0122053976838471,0.29100475283693233,0.510177341202281,6.30136350250493,9.136626317433974,1.0
856,410,0.007402205149687473,11.591558787094977,12.267691433748272,11.591558787094977,-7.2587434441638425,0.35527004207994384,0.011895598907819518,0.4155001237645409,0.6086242133038137,62.88997986796067,8.724365803589736,1.0
857,408,-0.028019727753488446,11.631249037035975,12.265576363088668,11.631249037035975,-26.23776676068368,0.4139013408803876,0.010562222372474664,0.5414477268626797,0.5566543911555129,31.68053972169351,8.934753662646667,1.0
858,588,-0.0455862191443284,13.331257849896025,13.71550926732406,13.331257849896025,-10.484240159152861,0.5494585994690356,0.07693100034175156,0.5389843828342954,0.8450957059444223,44.13308233717316,9.406974575198069,1.0
859,409,-0.026988212470401812,11.733662509868259,12.244745589332364,11.733662509868259,-30.124028835994938,0.39383092064400355,0.01139381946855168,0.4,0.6250456313204753,23.959400619049106,8.836794159411424,1.0
860,414,-0.008201336121598998,11.307638532296425,11.922410392014852,11.307638532296425,-38.548208303023884,0.3385755006863944,0.01817336744559807,0.5146279628937153,0.46274950973753065,78.98559116675659,8.29197383942592,1.0
861,274,-0.07637978445303858,16.22829403326133,13.13219301657501,16.22829403326133,-119.1938148673034,1.1810674409735011,0.003030643684723949,0.4,1.2404444042218832,20.294981833124748,9.791281286081853,1.0
862,276,0.06616727541321038,14.984246523432665,12.979478935595194,14.984246523432665,-59.65574841647362,1.0561287907436196,0.003411113943057578,0.4,1.2402159231288958,76.55391641153223,9.636441854431611,1.0
863,268,-0.07311290222110212,15.990066991689364,13.375797464032786,15.990066991689364,-81.97698180278309,1.8251431590929073,0.003824059233346142,0.5065632985230986,1.7371351018386638,31.75326622315172,10.09364067623828,1.0
864,269,-0.07092765977903324,15.699599216668485,13.411689954543032,15.699599216668485,-82.95523447722866,2.477314927014558,0.0025184344391572687,0.5702274051627105,1.5256566927627553,53.09995716816243,10.4315959490831,1.0
865,272,0.0024934519662530782,15.890692253831455,13.279563478520583,15.890692253831455,-69.52134735633663,1.780518042710304,0.002626350365611407,0.4901678742808264,1.3955963157035833,69.5238417305291,10.091713562481813,1.0
866,595,-0.0460898168544947,13.402283970049723,13.777741385761322,13.402283970049723,-8.757793732890287,0.5609344906144994,0.07957713026515319,0.5547047816636979,0.8664298591958044,43.14851596288061,9.446540947616795,1.0
867,415,-0.03202106558937516,11.912227467497496,12.278133934612624,11.912227467497496,-12.571635040622926,0.3790904719377401,0.013456228435740958,0.3969682397924669,0.7138071205155856,35.0000531597137,8.789134780174532,1.0
868,453,-0.03679130633262538,12.09084606585704,12.628677368182666,12.09084606585704,-40.63518303782788,0.3490417587577872,0.03071855438549291,0.26444076542162637,0.4725125627536891,61.32771059784987,8.715980973215315,1.0
869,270,0.022071264000065215,16.12852287003004,13.069258358583834,16.12852287003004,-105.3550892032268,1.7652250384090418,0.0025434600087345634,0.5875337318796733,1.2610572933536788,42.453171125895814,10.161694892297811,1.0
870,408,0.0026247731932728807,11.690588653207985,12.184107695771798,11.690588653207985,-14.564980393167179,0.4030896816500998,0.011422859206412077,0.4079158117382628,0.623050908792288,37.90343922492765,8.844661270555683,1.0
871,408,0.0019153528576963397,11.719886059950724,12.216407800320697,11.719886059950724,-16.724490821714248,0.39072942893033713,0.012085404892297784,0.3739792724124257,0.6066226034172241,43.206768052258724,8.829543121900704,1.0
872,274,-0.011338570798668748,14.06548153217941,12.944650473638331,14.06548153217941,-71.03449909678393,1.3528323556795674,0.004142148593365882,0.30376761142521447,1.3932563392892297,58.80670385613393,9.738124453116743,1.0
873,271,0.025099094647354894,16.133582228081174,13.013231743622226,16.133582228081174,-133.95935139199673,1.6472792659081512,0.002410668031624531,0.6,1.164944994823282,45.03059867245955,10.132920158780848,1.0
874,411,-0.015377858893337544,11.77148661365432,12.260433255810227,11.77148661365432,-10.122470215549235,0.3680299188838961,0.011767991027263102,0.4,0.6708316008070093,47.152668699772676,8.751736059001322,1.0
875,275,-0.072315116702451,16.24186742752462,13.178968336822464,16.24186742752462,-99.51610070581903,1.1324140894506591,0.0032327960949215598,0.40547616388220314,1.2920796139278745,15.95580464852042,9.726449028850919,1.0
876,144,0.020970263560041707,14.759505879981509,12.582669073860519,14.759505879981509,-19.814180436923298,0.5963031781651009,0.0027600398780005825,0.4,0.7809386634923414,82.03453482499984,8.440473213063505,1.0
877,268,-0.07819913676949455,15.912332258459374,13.401382636195605,15.912332258459374,-80.71089749897234,1.9644539480561563,0.0036437761851883512,0.5197146551401989,1.722880852629454,35.14634564631257,10.15688353899704,1.0
878,269,-0.06755383792333167,15.643034476162075,13.404369636645674,15.643034476162075,-83.25722384661532,2.508840960310861,0.0024935486895653566,0.5995367976995397,1.5089215906062687,52.39613318155516,10.435280830026318,1.0
879,269,-0.0982562945949377,16.16197725478488,13.469781945126071,16.16197725478488,-80.43550577488317,2.201410614008073,0.002769483681219521,0.33339966867645765,1.6686532800531548,57.902318190824275,10.389433619649628,1.0
880,271,-0.016749093707645053,15.82216897913365,13.313883747547766,15.82216897913365,-73.30209481369894,1.9816393001368635,0.0025880012829669215,0.5203662612818113,1.4264137696380883,64.84209374304315,10.186621708302514,1.0
881,410,-0.03146624731408767,11.77507657557079,12.266119921714095,11.77507657557079,-15.762971472958625,0.39757896708835894,0.010985012337259768,0.4925208794124154,0.6373023017518481,36.72483311312931,8.864379938549066,1.0
882,278,0.07143864361552212,12.181176894554334,12.50561389240205,12.181176894554334,-65.20640363589995,0.8544201792242057,0.00505982054178046,0.4160288767174479,1.0987857813921997,56.76487295044109,9.258781265849528,1.0
883,416,-0.04248092945172803,11.532794623878477,12.135334093885918,11.532794623878477,-43.211946584306915,0.39648297893520856,0.015179022848884595,0.46536540056340386,0.47528797565174286,15.049124847000341,8.656993482868886,1.0
884,277,-0.07120856260819568,14.955244988310696,12.525600315892063,14.955244988310696,-297.89632427379485,1.3240788916397166,0.004111975059361329,0.5741458130453548,1.1116150473050537,65.40728108423107,9.347136221653308,1.0
885,271,-0.03403899101020967,15.760599143081885,13.34472134756871,15.760599143081885,-76.69918875191924,2.162351662482185,0.002553543695503838,0.5475002496219497,1.4541040047391995,60.63542882084825,10.271898995529778,1.0
886,163,-0.05777451258707066,15.088661500154199,12.769226813305892,15.088661500154199,-36.18084809811296,1.0643745500745343,0.0027842758203828564,0.3095564118220386,0.9299371523947957,53.05966195828876,8.87759456806891,1.0
887,271,0.009931838352676609,16.15867452686155,13.036450903603548,16.15867452686155,-116.91178950904687,1.6540294103852482,0.002450637047472654,0.5550790354120037,1.1923913514490223,40.34075139932746,10.112783764803224,1.0
888,271,-0.003744328795616203,16.042606626054415,13.27823412898106,16.042606626054415,-68.11813196378966,1.4740856854862507,0.00327790387272612,0.44524395161326935,1.5171970553444705,59.69688259284728,9.934921116950399,1.0
889,269,-0.07955971852851182,16.018039117324992,13.367611221449005,16.018039117324992,-82.97802033900868,1.7260475189597078,0.0038242850437760403,0.48591429796202,1.7036533926673698,28.66110080834092,10.034228403519059,1.0
890,275,0.06411057534486765,15.351715328019981,13.04483650835822,15.351715328019981,-59.1850544497363,1.097098116342075,0.00318943162447645,0.4,1.2611730407041737,78.85221318306166,9.693293029405162,1.0
891,416,-0.012158736754243532,11.694044054224898,12.32038878795273,11.694044054224898,-27.04630382896836,0.325921653091495,0.01596431239839543,0.29967355454789596,0.4987675910282397,65.15875726732068,8.628979278682808,1.0
892,77,-0.0041138959734078025,14.044767305686598,12.233071910549041,14.044767305686598,-0.6004970435642054,0.2818915784237817,0.002732023953009874,0.4,0.40689908791171014,66.85572559569165,7.708194994782758,1.0
893,410,0.007090625292953984,11.591939962625565,12.26777427670074,11.591939962625565,-7.358850504783316,0.3557904787273692,0.01188218378838888,0.41703081978638,0.6081703619333383,62.68629364987822,8.726311843928082,1.0
894,545,-0.02907879129330855,12.767604769166057,13.225762327929798,12.767604769166057,-16.693827663246072,0.4482905338272946,0.06822557381178383,0.43623938991166333,0.6511644608727465,39.27638417872351,9.090051910343606,1.0
895,272,-0.044465733368374,16.1559947269024,13.050191625550083,16.1559947269024,-155.1824822156805,1.380849390147728,0.0026820605558946246,0.4838823299443913,1.1763201734952535,35.33612610558329,9.978377745935672,1.0
896,272,-0.003889625973572383,16.21559054703038,13.296755202678664,16.21559054703038,-65.87547194559565,1.4984591266616865,0.0028033844127464506,0.3264528575839061,1.4674503880172989,75.08336260054338,10.013290440131666,1.0
897,408,-0.02296038433485647,11.616420409805091,12.23688600981782,11.616420409805091,-42.62814897703189,0.4041833223922367,0.011234626648697555,0.40261889131766676,0.563137697775465,15.893163620652322,8.877434523222814,1.0
898,277,0.07560462465547865,13.298083578281508,12.67957996185293,13.298083578281508,-61.81556910141583,0.868137435152146,0.004428322768733206,0.4,1.1440523450197424,66.00797943746554,9.375575235464158,1.0
899,407,-0.017477468108797335,11.632485923550117,12.228610282692934,11.632485923550117,-37.44538619414335,0.404,0.01118919560951454,0.4,0.5768797514655359,19.921192934094368,8.87536193058842,1.0
900,410,0.008972461638568671,11.589637792083984,12.26727393344824,11.589637792083984,-6.754237911718574,0.352647218412077,0.011963206546374587,0.407785936506109,0.6109114698259387,63.916489119851136,8.71455842226237,1.0
901,420,-0.034047071204964814,11.775584920508065,12.359319895221258,11.775584920508065,-43.49207844147228,0.3192448764193611,0.018445472696498953,0.25946509110124516,0.41016318820839065,61.34607248223504,8.614020049969975,1.0
902,275,0.020920381671438643,13.439416238588457,12.832427557585675,13.439416238588457,-71.77545194034926,1.4571526709560967,0.004124240571040667,0.48292482474540477,1.2474687154791366,55.21270136341908,9.68716983050073,1.0
903,601,-0.046447174790095774,13.452684810163747,13.821901914937435,13.452684810163747,-7.532690206086492,0.5690778969210359,0.08145485033351246,0.5658601327685424,0.8815687861801889,42.4498578874433,9.474617638358916,1.0
904,268,-0.11354730008504561,16.421037749914905,13.502185454606321,16.421037749914905,-79.01953142238258,2.0453248383987246,0.0029140727858487305,0.20093772444621583,1.7492829104697862,60.51447706054541,10.364816956717211,1.0
905,270,-0.03813192510713634,16.285533628921012,13.261229033204803,16.285533628921012,-94.05101465829881,1.9003634470039397,0.0026273567059470217,0.400878004132497,1.4672476333996272,52.31772490559336,10.268503794226632,1.0
906,274,-0.07822015078704798,16.21666062449629,13.118491776658455,16.21666062449629,-126.68461696559257,1.2170308536372092,0.002965278469664199,0.4,1.23090896223562,22.396296988866347,9.825919578340987,1.0
907,276,-0.2049093544863974,16.0117298842727,13.061597273046656,16.0117298842727,-188.19785693414957,1.2372945214279656,0.003817641541063435,0.4134152954776855,1.200597027671135,45.60969778994872,9.630464586671522,1.0
908,272,-0.029727258133220705,14.700877948320827,13.16007819639391,14.700877948320827,-78.3613236544517,2.0614287676593186,0.0031862645690370517,0.5499920940798355,1.3965324283018425,53.6565546467816,10.116655503283862,1.0
909,408,0.002935172959663802,11.589388667925364,12.266563961295333,11.589388667925364,-4.033642595619385,0.408773566066764,0.011631373224933874,0.4,0.57241855081408,57.69382098897576,8.82454128395841,1.0
910,274,0.04225117595298308,16.128642198700256,13.210263000491247,16.128642198700256,-60.35139886997998,1.2682849853443419,0.00275818974667779,0.37961085788814275,1.3490090475394292,81.16874784714179,9.86515171060092,1.0
911,419,-0.04871477216026045,11.57168779368551,12.117580382831784,11.57168779368551,-37.0677147680913,0.38993575449397494,0.016099307350179403,0.4794860359517993,0.4861971808893572,18.980575666560558,8.59045354084655,1.0
912,271,0.016027156625632172,16.170293918534675,13.049534283527443,16.170293918534675,-107.36932739075534,1.6293833534793254,0.0025076636698572147,0.5618624558672667,1.2023094730866377,38.56874321310113,10.083183012792299,1.0
913,407,0.0059339688997897605,11.714731280722853,12.195213784794682,11.714731280722853,-12.112078338450225,0.40312280797164574,0.010945454650177822,0.4,0.64229362297523,39.72635917853879,8.867576303734381,1.0
914,629,-0.022573855756244435,13.381172088332265,13.838064496848542,13.381172088332265,-4.09636038460793,0.46465365703986017,0.10953020547297491,0.41117322195600026,0.9718116672341321,27.522043086707434,9.384842999476449,1.0
915,501,-0.0390995193669839,12.63911693115423,12.996324249567316,12.63911693115423,-8.817989769932343,0.47312399748180006,0.044494726726089125,0.4870317733474767,0.8043014632194743,37.500824155861984,9.121349362838732,1.0
916,268,-0.08023653693571922,15.997128220627774,13.385234961134001,15.997128220627774,-81.43296962664692,1.781507024101876,0.0038795442033345917,0.49342913605716476,1.742104189006892,29.84807816285258,10.062982329702391,1.0
917,403,-0.01760385063857905,11.59394191955912,12.265786315856186,11.59394191955912,1.9252985474052755,0.567147732674603,0.010553325363432528,0.4,0.46247294186682386,38.13410082590694,9.147579815420857,1.0
918,274,-0.07769708249257447,16.219967067984847,13.122385938414672,16.219967067984847,-124.55558373705347,1.2068093447029142,0.002983856548890801,0.4,1.2336191223187702,21.79906190889695,9.816074694678075,1.0
919,274,-0.033724965597561746,16.18717096910441,13.087331377870722,16.18717096910441,-133.69231042831873,1.2812926728076233,0.0028649565540966775,0.495121946134484,1.2012224423835598,29.97039396883713,9.881775919052021,1.0
920,269,-0.08783671506198226,15.985686533535905,13.44763323114218,15.985686533535905,-81.3962019015803,2.3066045599267855,0.0026737662199567474,0.42369490122470876,1.614133018640521,56.071323596375336,10.405508837009958,1.0
921,409,-0.013838135925613334,11.617543452355923,12.273338822461211,11.617543452355923,-14.083023209534389,0.3907481118604778,0.010981092703022062,0.5198473878249348,0.5776852495099069,49.00472813902795,8.85702701271313,1.0
922,272,0.046952331201212116,16.12581928830871,13.090330088006572,16.12581928830871,-86.61856495654916,1.5023528308335334,0.0025200449898000236,0.5119280662616436,1.238762456827882,61.45172271934072,10.011951861982126,1.0
923,268,-0.042590830627740675,16.08622765650701,13.569885996719952,16.08622765650701,-21.140381862473284,1.6547549817869396,0.004021291149632982,0.23104804918614252,1.749359722222363,36.37650552690117,10.25425916829748,1.0
924,275,-0.19412196251529265,15.936246075124963,13.126285695840227,15.936246075124963,-173.7698916489694,1.4386897072097957,0.0036620800525682356,0.43638562609905424,1.2572191164324322,46.951319131484254,9.745314632701527,1.0
925,443,-0.027351837725517292,12.064224714476914,12.456419970481548,12.064224714476914,-11.55638714476024,0.37170713726081106,0.028580788202504565,0.3723571242027035,0.7521807719431448,32.27849676622577,8.839016504712681,1.0
926,273,-0.09009674997877373,16.179078275256135,13.084952213344499,16.179078275256135,-147.0507635695623,1.2965037771376307,0.0028707942363311277,0.4,1.2080103520702368,28.350150896172767,9.89071738311762,1.0
927,273,-0.07779161903095198,16.06964780231034,13.024341471823055,16.06964780231034,-179.00334928275575,1.3817402982788716,0.003033753584382021,0.5253381367440494,1.1579148622267452,46.13047649985603,9.895223059065154,1.0
